,Noise_Type,Kurtosis_Wiener_R,Kurtosis_Wiener_G,Kurtosis_Wiener_B,Kurtosis_Median_R,Kurtosis_Median_G,Kurtosis_Median_B,Skewness_Wiener_R,Skewness_Wiener_G,Skewness_Wiener_B,Skewness_Median_R,Skewness_Median_G,Skewness_Median_B
11,3,34.6506387039365,51.38958599263707,71.7731911787196,-1.9557380060859497,18.025605563349245,-1.9691342069751812,3.1269440446628325,3.7589384191550437,3.701990925894935,0.17034189829069962,-1.6293183957903339,0.12510685582631653
12,0,19424.062779754273,174.77182253452366,360.20279386710706,-0.8316095632491458,-0.7666479969376998,-0.8307922241430306,131.22849472116204,9.319454985039602,12.062075183061124,1.0806556757118204,1.1103008982729115,1.0810295335136033
13,1,78395.00001275509,17069.73173909046,59318.14431885758,-1.973099104745732,-1.964869958986712,-1.9707629679150314,-279.99464282867075,64.35352992446934,227.51681567968703,0.12696960301886911,0.156246102016731,0.13508201502919442
14,3,77244.41377766378,56620.45250933124,36657.37884413856,-1.9688166376935925,-1.8456288610637324,-1.9630478882663278,277.0119871222316,-208.72575115561088,122.7522636942792,0.12955992953512566,-0.37093734454158567,0.1492525037601416
15,0,96.00923818992344,93.97417038991823,102.46540493153456,-0.768807165459831,-0.7762395379844764,-0.8613172725113465,8.511983222062067,8.548093444764655,8.657051896856965,1.1092845526051627,1.105935829926303,1.066766545203609
16,1,56.52036294827401,39.266043008069865,36.49930442058758,-1.956300007092322,-1.9591216478377673,-1.9610160910151564,3.52458968603744,3.748480067121795,2.739546031238304,0.18026020622264452,0.17260673618352151,0.1674961803752035
17,3,33.40392973400132,52.50879942394243,2707.4472235218414,-1.951182888538535,-0.4042825316526937,-1.9525028832687317,2.4937968085331854,3.4176216968761803,23.88037540642846,0.1838964241982488,-1.2316559016779356,0.1809468788859682
18,0,110.00209623089303,104.48847419197247,99.28057723565644,-0.5677727178330683,-0.5467875804248239,-0.6778216313159584,9.097482428566327,8.959309896429653,8.848791413868373,1.1963889858692873,1.205131742880655,1.1494757256521573
19,1,75.64485492174713,46.34665896553423,48.78475480788747,-1.949793108330882,-1.9557636539144598,-1.9481435361681498,5.814461696343709,5.071386904709808,5.203795483368399,0.19812600548304468,0.1823855133063155,0.20291471913682366
20,3,84.42003502854969,46.96990524155532,40.084230737132906,-1.950860857548374,-1.6858775929369094,-1.9445480293555877,3.8339245321046778,2.6604117279812853,1.384072148459931,0.18644461084954125,0.5275187996624627,0.20379196875840686
21,0,112.563751717945,106.88893551141764,110.48002060946628,-1.1858032176245223,-1.1761732688538589,-1.3514137246588667,8.781069326019695,8.732178974647802,8.512403359964667,0.9016698852861705,0.9069955801089573,0.8046356227544631
22,1,48.562782205679405,59.338385801563064,54.1736148133957,-1.9701638695679788,-1.9630303061756138,-1.9731087465476422,4.941074828727301,5.468201520968192,4.825599198408703,0.13493582803291224,0.15897311199632436,0.12319556426954183
23,3,42.41902755155238,138.38518490825896,60.00735496156271,-1.9674924286676532,18.60100229935128,-1.9663083884986012,3.467147494924347,5.105561619588111,3.811828221715471,0.12989792136348582,-4.254712048206258,0.13322382267045005
24,0,101.87009245818987,105.31923971744195,101.69974164706281,-1.0196030339064268,-1.0145485668935512,-1.0668080184326776,8.708698287465781,8.790972190736616,8.677247465242523,0.9899232753267954,0.9924740328447181,0.9657818593830658
25,1,60.46951880775633,39.4631572390028,42.82009072377231,-1.9665626105735785,-1.9694264662239713,-1.957536344870291,4.711694740994254,4.1115189441526825,4.041888661360356,0.14991259614905403,0.138667516501259,0.1769117531526039
26,3,34.46219948782026,24.245049901103723,22.3529985881709,-1.9595893883360809,-1.8710858543300246,-1.953385398070732,2.9065616365047156,2.499695398717313,2.3287284508102437,0.15955222344378214,-0.33494223277893137,0.17729778455193027
27,0,167.30136460682354,128.25908255089882,60359.72512079262,-1.1694912817015513,-1.1584671605093282,-1.241975338086154,9.803011738410559,8.879792420568133,-221.52757996973116,0.9109833723335176,0.9170190452428602,0.8702905440618881
28,1,126.41821580051891,53.106008465835856,61061.23390542326,-1.9730262510410927,-1.9643071266611376,-1.9675071808725337,6.360133094909736,3.787610391475147,-233.91116540612217,0.1266601701015479,0.15708040922091485,0.14606872951240482
29,3,55.212661690331984,39.757931245516076,28393.201768272982,-1.9705010341964917,27.923728034527965,-1.9688396517134001,3.3649072224233194,2.474032055748328,-137.49456926986028,0.12116224334264046,-1.998527546670386,0.12990797693774345
30,0,143.37467112161238,113.89795234250707,796.16105502583,-0.7881924883099223,-0.7834534759309459,-0.9558712069957926,9.30908718664805,9.010133916299647,-5.935943472291981,1.1001679516245533,1.1022843681280994,1.0210943582239014
31,1,229.8390189840523,55.26108292895297,460.02315570134243,-1.9306463481371496,-1.9582421652930275,-1.9679190960501804,4.205426003862525,2.3510463108392137,7.1376468766030445,0.238917219638635,0.1726720918997167,0.14237799219253905
32,3,64.53011336372548,37.23498772996564,215.31842548002797,-1.9308472808656953,-1.7053661007086318,-1.9664872930886723,2.3660437018485236,1.6955626742618617,4.926755676008425,0.229887398649578,-0.389516306661533,0.13403337947459515
33,0,160.27226505642426,192.83263158716264,251.1528742585383,2.7533257520513423,3.0012753226669773,3.233235193393975,10.736006891100088,11.728685826707656,13.515920705930695,2.179951201340926,2.2360879314383286,2.2873512136102083
34,1,174.73389726041233,74.38770752720258,202.47011448072533,0.26569262535888205,0.042508455395955824,-0.21204561341393147,7.166222310358433,3.903004200218484,5.205960068922486,1.496398490192988,1.420311004011161,1.328457613676774
35,3,68.3389226812501,72.86361620801287,113.08886986069366,0.2631536757901327,-1.665271006335331,-0.1534979790918296,2.1343977081512002,2.5634990366775745,4.0079697324816035,1.492808598506518,0.5319901533223558,1.3471936358550074
36,0,318.0123768873507,355.6835089341581,341.485851146136,-0.8924693598222309,-0.8687135557959555,-1.0380260401222412,12.737766220349672,13.35017353765898,13.882740481221761,1.0519629653816838,1.0631951613087032,0.9803219118916273
37,1,4300.1475831466905,131.5118580717297,89.15044114668474,-1.9549535505715623,-1.9581503498870743,-1.9679248728533703,32.77895538472025,4.339878745206541,2.9128300765246276,0.18293154280748217,0.1745568934654827,0.14311443968497287
38,3,2768.9772492036764,62.92117898500361,58.58290619204973,-1.9523715877934615,-1.9413011818415136,-1.962563812027432,24.459953626168197,3.161192493846987,2.9281945002342944,0.17937128742102987,-0.1788914450064061,0.14738976701623252
39,0,106.73096608952218,101.6536303498656,102.4988006744317,-0.4455094081309272,-0.4110264998956219,-0.5070188588473608,8.990682916354801,8.898527878716772,8.88756414676047,1.2466286849642154,1.260383831033393,1.2217083586528061
40,1,73.80101984845405,45.88469862857878,57.16041556772662,-1.965584983599493,-1.9535560910651009,-1.9689129981247253,4.733708264794762,4.726285957781152,5.161878368257359,0.1537985977327544,0.1884855009313569,0.14269581579842616
41,3,55.86061016675331,53.67337402310902,33.75844529435454,-1.9596428728889639,-0.7068856830376591,-1.9626461052549167,3.7999851199942816,3.3380097650108733,3.185958866872023,0.16121150112224733,-1.122684725118714,0.15168257324189688
42,0,125.81139604512279,122.58620133708813,238.95230357882747,-1.0227498799669703,-1.0086753455067545,-1.0703708908628962,9.620830323224899,9.414931595710426,12.813308941072876,0.9882838991176537,0.9953827551605996,0.9638876607628879
43,1,79.72731779667107,42.68127739228518,72988.3505414564,-1.9666330639918628,-1.9639326094915261,-1.9693523573447433,3.8995110388522454,2.8961081285670964,-265.316044905925,0.1495711233436979,0.15839864533243336,0.1397568022061765
44,3,52.62178710624384,49.74802553748031,71437.94052161153,-1.9634253791423653,-1.9460211375257706,-1.9643239746490182,3.3678447111123235,2.8391891936214675,-261.1156884106525,0.1473091502845681,-0.1736252878052241,0.14457679450096134
45,0,111.94101568789412,104.82860317009148,103.48937531329075,-0.8724121404110639,-0.8375267145269638,-0.9609903983672492,9.184086918469072,8.842934051815291,8.93616696581883,1.061412831802979,1.07771996086718,1.0188213207042627
46,1,58.13910789149401,97.90529698446879,58.188118344249496,-1.949725075518062,-1.9697518708420612,-1.956590817190013,4.487294554728436,3.9499328141906616,4.802629754519995,0.19635521601148517,0.13582411319666093,0.17802362407101402
47,3,47.076609827319345,45.180582595832455,39.81647453395796,-1.9458401232530522,-1.6118828185592793,-1.9592452092401182,2.679889364920915,2.4608293270309534,2.6839598977963393,0.1961636641155778,-0.598412989012853,0.15780110537324893
48,0,107.04219017295104,103.960976315094,104.71669833376396,-1.078784922844138,-1.0974622791053998,-1.258688763731134,8.927424443513102,8.859395896685612,8.837547205946994,0.9593541639928214,0.9495748963275681,0.8605060179553128
49,1,81.2829795841085,112.40236471957768,87.01543884723944,-1.9668255119250801,-1.96268957836372,-1.956734298965598,6.367450828636118,6.875256323782605,6.524015006535944,0.14724884109140174,0.16152092881271918,0.1787434749818687
50,3,48.57185780671506,121.89787592981854,71.26748050422826,-1.9640363109183339,-1.4227952331367038,-1.9559726941596254,3.8800318150978357,5.7664343573415024,4.624570520490666,0.14293276705545993,-0.7401214006595612,0.1695911394733094
51,0,112.32553529408464,111.69480338418778,111.63514910456895,-0.24431294997532715,-0.17125149726243682,-0.33266515803677565,9.217452799961508,9.222597267765833,9.229004229148877,1.3249064695132404,1.3521983348292346,1.2911323361550602
52,1,68.44999222760217,135.56397878538104,66.01047850144244,-1.961130868582363,-1.9659771389593772,-1.9626028784715213,6.232510783847193,7.325963518033561,6.417637663902012,0.16729549033157592,0.15236972947568164,0.1631994737084312
53,3,103.43620991703482,289.4768015833769,46.15531768556744,-1.9604741019507472,21.164603622660145,-1.9666338331278252,5.122651171442588,7.448251020800841,4.138187897932103,0.15702104093260635,4.626594317839818,0.137835581956091
54,0,112.64113115313124,113.11603209605022,120.39610032464508,-1.1986933564116171,-1.2015817127888697,-1.358746894165189,8.757480464020965,8.80385267761812,8.601495687999892,0.8945154724515977,0.8929056455901764,0.8000580192204477
55,1,55.217886928434574,53.40736608463259,66.48577896685532,-1.9674121526546016,-1.9662629825417248,-1.9701114039836103,4.848555306873206,4.982336918635826,5.004096734024435,0.14433241139119024,0.14840479634999573,0.13528501302587434
56,3,48.46797722543399,33.46483001985407,30.248668772799398,-1.964113632373433,7.673362883642591,-1.9638243054477422,3.4076396492720495,2.957447387688702,2.6601510943192292,0.14180651815203407,-3.004304452126479,0.14359703376896618
57,0,131.4973410742396,141.91256943186386,125.40570963091753,-0.7039019340740928,-0.6861063483118612,-0.8583106706071773,9.48172062846995,9.65624192773016,9.286093994112665,1.138244980334886,1.1460392326048454,1.0682556898612616
58,1,227.03348981264793,240.91269881822728,65.12885938476356,-1.9719412152804208,-1.9648729802843792,-1.9674639779084904,8.478432463093714,8.567452838125217,5.706502895519282,0.13053451510684116,0.15565374255812892,0.14674508362385963
59,3,78.24540801809344,240.54194420875362,280.06028600914914,-1.9676004479776465,0.5362348070862999,-1.963764819361543,4.241351737704213,6.934273133916619,7.099617821425075,0.1326744002870599,-1.5520111102512817,0.14551987935105118
60,0,135.91960803032012,129.12282497028414,124.74651760835093,-0.8458357786149282,-0.8243400370774263,-0.8710687231605854,10.105106443626163,9.962621921443771,9.806201921245417,1.0741236868273025,1.0840835676598437,1.062301193917075
61,1,28.52962028896045,21.487205109329327,20.660783517416526,-1.9696448579134214,-1.9689405921397454,-1.9672207909121515,2.3616861778382807,2.0929359457099297,2.0608354477200517,0.1388199936538634,0.14200099098644073,0.14707596633803935
62,3,19.224213757261957,22.969783445079855,21.65384522321895,-1.967396364916923,-1.9655572812142084,-1.9666107870172236,1.2944659834155894,1.6339971854239885,1.559714337792037,0.13259320326023674,0.1290311781292249,0.1369734464897166
63,0,101.29920613888876,111.46461578205411,20761.11887460528,-0.9672373993987318,-0.9749724301386928,-1.1107055474118221,8.752266019985523,8.968755887586127,30.34429059379755,1.0159228596532142,1.0121086879171943,0.9426669464489257
64,1,46.08068016479692,47.585367134513454,12701.252476261738,-1.9646418574395297,-1.957244884157027,-1.9551318784178489,4.200055906023641,4.394788479563991,71.48387830160186,0.15542232072863796,0.1775496301038096,0.18343208200599034
65,3,32.88982724815084,91.34837192238355,24548.623642244947,-1.9667547073551195,17.084173354391407,-1.9533431580693468,2.870909436324622,3.999642831007317,102.34785930190253,0.13498230067488265,-3.346530910454239,0.17935250767112973
66,0,104.71147605397522,105.32083767413697,106.03899518922533,-0.6429326414703129,-0.6193542028732022,-0.7125925476307322,9.057122041970407,9.07096469237662,9.08080167658362,1.164762972229486,1.1748421741925124,1.1344627626135304
67,1,71.5881906285689,80.2188564905277,82.89377086873974,-1.964448963606464,-1.9597664405633544,-1.969520793683548,6.827792216646129,7.0410147923985065,7.037310716876012,0.1578765432762449,0.1712876681343163,0.13958561770435324
68,3,75.04772555410807,188.2887277255315,82.21984665969602,-1.9607228804586052,-1.984605979029608,-1.9702814214587567,4.75151809237027,7.233806028041202,5.02762951200796,0.15747129731649087,0.021829417825710948,0.12300956737494073
69,0,97.09911551744102,97.88677575620036,89.23745784510135,-1.1615585959696226,-1.1481915315375184,-1.2503241770198454,8.638049848641762,8.608179915740417,7.669249872628696,0.9152387312298282,0.9225165135971306,0.8653764021920085
70,1,53.29569905182604,56.3847349015279,111.62108349196743,-1.9580566053585067,-1.9719747666779264,-1.965674368878439,4.370715902455102,4.860103536841591,4.870575524628099,0.17576466383787692,0.1299187381282989,0.15103679050749372
71,3,37.33166785996808,83.41654147257148,82.47223338162492,-1.9568456497884934,42.781455589094044,-1.9580193301598288,2.909754320528789,4.1660852382779545,3.970683130840836,0.16807112400850124,-3.8581078453986,0.16256369076067465
72,0,113.61948899000339,97.68519646015781,109.71258447679276,-1.1975000610512014,-1.1768781350971838,-1.3612338723984565,8.940959708245993,8.686114974193579,8.546314718829029,0.8953276186905006,0.9067704320872831,0.7986679105461802
73,1,46.94502963292978,46.022185365871195,50.85387613668689,-1.9649184561288509,-1.9671745308850948,-1.9743625176520712,4.685568271278915,5.0720848610651466,4.44093318809069,0.1542290120497612,0.14706420135984347,0.11996080747392152
74,3,59.69547557269359,36.80067727114501,732.4177227803788,-1.9610295091331045,38.65083628903181,-1.9639838185146594,3.478582171410234,3.1327799350234087,10.686331856259727,0.15389906284391028,-4.950093744988485,0.14391774596006565
75,0,111.94834466723003,112.43489058625737,107.14138124311701,-1.0330256683422794,-1.0280402670972393,-1.1189616304474008,8.811654477998701,8.756951915117895,8.025598729850598,0.9830355357949973,0.9855740414958004,0.9383101763562584
76,1,47.161407549118834,55.09244721405831,92.97333207325953,-1.9581931240949215,-1.9602266758894988,-1.966860053914159,4.351291792347614,4.552947594227091,5.1486532712264115,0.17440160381288375,0.16930683709698655,0.14882210822474196
77,3,27.67747011398464,30.374809049977365,32.448012667410964,-1.9505435849273483,7.131574261639745,-1.959071536506028,2.6438135538150265,2.6717735817454535,2.899645161875733,0.18462868515976977,-2.923897674663054,0.16179018387881708
78,0,95.56454005659235,98.63201215582717,100.2762348425189,-0.9661981093101084,-0.9778496612938565,-1.1353643494184418,8.727613203391954,8.802534617449737,8.763424358105826,1.0163815284911468,1.0106322328366133,0.929438776858298
79,1,61.80210950739756,66.17839419494084,39.76244192686296,-1.9699444992929127,-1.9682474232589733,-1.9641924706191807,5.667745553976805,5.93536756896768,3.571012131203869,0.13783607418268318,0.14322933852335065,0.15694347156622684
80,3,74.82780668235671,45.17084340514165,37.92943387596896,-1.9685136675343786,-0.964062138182141,-1.9603479565470767,4.150758813502439,3.247504398415822,2.521779681944061,0.12912421543170402,-0.9358063582778356,0.15681258531876816
81,0,120.6667156492564,122.97205708264345,113.24110733942514,-0.15799146798819708,-0.24513547382209433,-0.5944418422076159,9.47652487289689,9.473467819057433,9.244254196828168,1.3570485973922453,1.3245609300454966,1.1853803464649002
82,1,96.90084412563829,96.04840039216494,73.32578915240293,-1.954850668540864,-1.951907753242612,-1.9440169264988698,7.234659865740109,7.5089816256324236,7.18732976126901,0.184565174385797,0.19251073163295973,0.21164871720002176
83,3,76.65642618267265,115.41660355314691,37.60651165827994,-1.9542357198382039,2.560341008403938,-1.9435289812640988,4.251341122967347,5.271839886671764,3.776342620120994,0.17571626990758077,2.0763285189159335,0.20398057746553352
84,0,112.09023336420951,112.09685201840304,109.08879517120876,-0.9102388668861248,-0.8654787899220371,-0.9711595100914163,9.15605510433901,9.15584051313487,9.074053301312539,1.0436763155949085,1.0649019716211188,1.0140672937295143
85,1,72.6211912670283,87.20717595920834,85.97650248549753,-1.9612348853407449,-1.9710406830739267,-1.9761794324279145,6.5396630781558445,6.688458023447907,6.597284002457074,0.1665787198713939,0.13474753287617325,0.11358741161541493
86,3,139.75646194029767,133.3678172381228,68.39727051090007,-1.9621594876646673,-0.8242544880492875,-1.9737737205429453,2.8338205161892134,5.703790921393019,4.349124478506841,0.1511226287909702,-1.0699074190805318,0.10736258962956621
87,0,232.2398764163594,143.9091594989066,98.38075846060718,-0.8560434460648247,-0.8364856639182365,-0.9983582901422112,10.934608681183692,9.519057763726801,8.460841574205057,1.0692519547238475,1.0783586177524396,1.0004893663588947
88,1,58.15411634281131,344.7099911942225,52.43290787304538,-1.9660996728283842,-1.9583838494959196,-1.9751619589108267,2.7804837911874767,7.849960283093713,3.989966950437746,0.15148599731581505,0.17490668291387818,0.11734657271856536
89,3,355.4695913945543,459.955848159481,54.64989480257665,-1.9652089871472966,1.5826873744330525,-1.9694811905206537,7.264399635674357,8.766857532816946,3.5040620332460772,0.14161391492372127,-1.8487849946370734,0.12432569309917194
90,0,102.91482120382311,103.30632706164269,101.29524954101645,-1.0860306931113335,-1.0681074713080405,-1.1445326171113044,8.820139551604418,8.813308157100625,8.597473038607234,0.9557134124169262,0.9650504173754147,0.9246029049287936
91,1,44.076118476271425,55.94354384623477,45.53770818259527,-1.9613252904503966,-1.9670160212320222,-1.9612127166556215,4.774222918678285,5.183085911569948,4.275458326562077,0.16620581424935477,0.14771235638389782,0.16639002007985776
92,3,53.07116224655491,42.22323709944591,28.760605789522998,-1.9556504259144667,19.78692088917383,-1.9560495361090178,3.577608834273997,3.5048621606468973,2.5769354505342874,0.17126301054127607,-4.477132511597766,0.16972295172775972
93,0,152.2950284315037,138.78780402571334,175.49063273271142,-1.1545291682651422,-1.1581583443352224,-1.333763929700556,9.239980382659295,9.12957717356148,9.136870145627974,0.9187921679993044,0.916826567714054,0.8154852191725254
94,1,87.91766153633823,71.19111781193484,51.07799842301537,-1.9652713227712555,-1.9656506222625598,-1.9653375776311468,5.142022582514192,5.241991491203743,4.086662969389807,0.15243882724747584,0.150752732271522,0.15201950113431434
95,3,48.01728612657731,742.4232996924457,43.80518985201432,-1.958642054595701,25.57016833300203,-1.9607520347654366,3.1079436257552198,10.978837420568794,3.071577966088042,0.1607954551555502,-4.826058486781359,0.1544728688908708
96,0,100.56735255333439,98.0522421456691,92.43064370435079,-1.0380215719827945,-0.9891053545292072,-1.1365094417678587,8.926857240582367,8.848197891021675,8.58764417645552,0.9804962507805471,1.005130104329536,0.9289097206527969
97,1,89.12317749714808,74.1545580716322,55.41908768288064,-1.9706191500307515,-1.9562941330721737,-1.969831334361705,6.658339084853429,6.375307849278989,5.085595550350872,0.13550693513964893,0.18029668000136342,0.13759307276841198
98,3,57.09384851551711,53.754035485920674,130.45896154792976,-1.9691241329209626,61.436153057585145,-1.9603720729807579,4.187937587821017,4.152069010000805,4.760381113742006,0.1263838235473101,-5.760682872090203,0.15693237563522017
99,0,98.1406009613644,86.01542982037803,88.55903396520034,-0.9106800262071584,-0.9452204327872695,-1.1027134361051765,8.775351581513775,8.367864446107568,7.14652670058763,1.0433770372348163,1.0266977433631304,0.9468911245155012
100,1,54.15997946183995,38.63770024735987,301.3807382844428,-1.9578828083084352,-1.9718071601685807,-1.9767551546400517,2.7186740314315694,2.889982741506596,1.549970620132905,0.1763771677032926,0.131531055122952,0.11048127727346764
101,3,84.1033635595282,33.7503576093545,333.0073575602172,-1.9511481472024177,2.6966031775245742,-1.9663981764765224,3.5231430651064253,2.4548561665279593,4.20336265385629,0.18434626750028912,-1.9615399125213397,0.13785253890014842
102,0,94.74827951835556,94.83120415594587,91.09931566987673,-1.203256788014694,-1.1958286044702022,-1.3186483648658627,8.765665325694243,8.696026698096409,8.457737819318321,0.8920533698966782,0.8962129812701041,0.8248525349442033
103,1,61.77706841962734,71.52050273991692,51.58531732975997,-1.9595327464504877,-1.962120432654493,-1.972469839096056,6.264551887382042,6.133788785253051,5.205845616994095,0.1696708904520577,0.1626320868319324,0.1268496228654931
104,3,41.833516101111925,49.65771182694614,56.74098988664915,-1.959781170678576,20.422819900051405,-1.9681572983092752,3.6538880858495792,3.793997324284632,4.033583912758597,0.15679699292586755,-4.477326295607766,0.12830429396384505
105,0,124.5904952626166,124.42788327231418,121.52937117250862,-0.712341964621543,-0.6841229605178878,-0.8072001812671794,9.384584621042665,9.352228489926661,9.30998337302546,1.134499576984782,1.14687386612353,1.0918904772238636
106,1,80.8057066958713,59.47170619487944,60.94863303842687,-1.9715330657306849,-1.9553352358899967,-1.9640866709050986,5.865324209268196,4.7309566686224045,4.896979234345642,0.132083746337622,0.18352494094406163,0.157833994111779
107,3,65.29979755022012,56.18225470467368,54.87118309480409,-1.9630094373102556,-1.701070348193681,-1.960661912612768,3.8714523607786253,3.4422152562889177,2.341088335290564,0.1484557205248423,0.5267431643111689,0.15625922865374584
108,0,105.52357680030347,104.0570073537631,103.56783001375797,-0.10579602933662713,-0.1133110184506303,-0.29984072105689963,9.087306317305517,9.057001195821528,9.05490552690228,1.3761811356531755,1.3734476828650002,1.3037596343582116
109,1,79.91479461854485,169.63097180234928,74.6363635427136,-1.9642705003906349,-1.9748559381079744,-1.9613554886808577,6.896305490441441,8.325472829947747,7.212590738022725,0.15752691553607662,0.12016909312345306,0.16669336657122644
110,3,143.19255376123502,61.981070970412205,64.03122562009322,-1.9609547369240674,29.772603463962653,-1.9623065301133773,5.868160937971857,3.6147688147006845,4.8422617673182895,0.15609835907719502,5.190803407893485,0.15214101209198586
111,0,127.6561187903259,127.91498418258732,122.63039846751688,-0.9101214281281234,-0.8577763687337194,-0.9893107218626369,9.455932193515494,9.441890318998361,9.26681856588148,1.0436632499029939,1.0684488126579221,1.0050021213273899
112,1,56.694045949697596,55.96710427368433,40.363335459520385,-1.9713228512641363,-1.9609968045914536,-1.964942045580648,5.875713685887104,5.55166716202366,4.120507204175142,0.13236547323523193,0.16754459743121053,0.1542796157817768
113,3,66.47779311614701,70.50235444355755,141.54290727173233,-1.9653143753834954,53.1783978689064,-1.961189640276218,3.634852478359583,3.7891381076705732,4.81668606213919,0.14082359747484746,-6.458524325007364,0.15391434694629802
114,0,102.12217844375016,99.90412778594037,88.97712227505168,-1.1493286250066626,-1.163811466377777,-1.1729372598284042,8.821807574640241,8.770137658011054,8.008580499235011,0.9220050541627892,0.9141233625018277,0.9091056137125652
115,1,51.414784635403805,65.81679317217724,60.57096712087945,-1.963703990781898,-1.973080043872344,-1.9582103851566592,4.875169447888824,5.681452161404306,4.18181785631226,0.15797618205621208,0.12684269077374685,0.17563684994532003
